utterance_id,conversation_id,text,polite
3264,2211,If you view the image by itself in a new tab/window. What dimension does the image turn out to be?,1
1142,619658,How can a permablocked user edit? And who would set up a sockpuppet months in advance?,0
2054,489756,"Forgive me if you've already done this, but...Could you post a list of the listing codes (such as DO, RN, etc.) for possibly non-listed properties with reference numbers?",1
5205,6175,"+1 - very welcome update for an inspiring simple yet really entertaining game; given your new employment I've long expected this transition, free-time project or not ;) One question though: why do you have to 'add/enable' new sites? Having a threshold in place should allow for this to happen automatically in principle, no?",1
2078,556495,"It's not too long, certainly; but the extended quote does look a bit out of place there.  Perhaps it would be possible to move the bulk of the quote into the body of the article and leave a short phrase or two that could be inline with the second paragraph?",1
263,584305,"Thank you, Cremepuff222, for the kind words. :) How have you been?",1
2372,435,Why do you want 50 threads? And what is it that they are supposed to be doing exactly?,0
2845,1394,"In numpy, your array is 2 x 5, isn't it? And am I understanding that you want to extract a column slice as a column matrix, rather than a vector?",1
4479,4664,"I don't understand what you mean by ""random oracles, which are non-recursive sets."" Do you mean that a random oracle is non-recursive with probability 1?",1
3488,2645,"In the description of the O(n+m) method, do you mean ""if J is _greater_ than the max, the target is not present"", and compare just K, T in the max? Also, I may be missing something, but isn't `[ 100 200 ; 50 199 ]` a counter example, if the target is on the left of 100?",1
3528,2725,The question isn't clear enough. What are you trying to achieve?,0
5347,6429,Welcome to Bicycles.SE! Your question is quite similar to [What are the utmost important things to bring on a ride?- Is there anything you're looking to find out that's not already addressed in this earlier question?,1
2339,366,Why are you trying to exchange data between component in the same system via a file?  Why not use a temporary file to create a mock file?,0
131,618803,"Your ""resolution"" was to move it back to ""Detective Terry Crowley"" again? Why do you keep doing that?",0
3198,2084,Unclear. Is that one process?,0
1831,625057,"Again, why are you simply reverting wholesale and without any explanation? Would you rather the article be out of line with the policies and guidelines, among other problems?",0
2115,62073,Fatwa?  What is that?,0
3336,2339,Why do you need randomness? Why can't you use sequential strings?,0
4569,4876,Asking for an iPhone app specifically is off-topic for here.  Try the Electronic Gadgets SE:  http://area51.stackexchange.com/proposals/614/electronic-gadgets maybe?,1
5181,6120,"You say you don't want multisite, and then when someone mentions multisite you say it's a good idea? ""Different pages with different things on them""... is this a joke question?",1
5296,6348,"Seriously, have you tried Googling for ""home automation""?",0
3229,2137,"@pimvdb, No I don't. Do you have something which could lead me to a solution or just wanna make some pointless comments?",0
907,44105,-- Bit confused by your DYK nom.  Surely the world's first gasoline automobile was created by <url> four years earlier?,0
2337,362,So the request *does* actually make it to your `update` method (i.e. gets routed via the mappings with the `PUT` method correctly)?,0
31,616600,Gah! What just happned?,0
5378,6481,Thanks for the answer do you know of anything I could use for the fixings with the foundations?,1
4262,4224,"Please read this again: ""you can use the amount of time it takes for it to invalidate you help guess if part of your credentials are correct"". Aren't you missing something there?",1
233,418687,Nice continued work on the expressway articles.  Is it possible to have some maps or schematic diagrams showing the location or routes of the expressways?,1
4435,4577,"Googling reveals update-grub will create a grub config file.  Please forgive my ignorance, but what does this do and how will it help me?",0
1444,239621,I say - are you a sort of picture finder? You couldn't find one of John Bowlby could you?,1
3214,2111,@anony: Nice question! Can you share the site where you found the question?,1
3280,2243,"That looks OK to me (just learning Haskell myself, though).  Is there anything specifically wrong?",1
12,625709,I asked you a question. Be educated and please respond: What does <url> has  to do with <url>?,0
2308,310,"Meant to ask -- what do you mean by whether the JVM can remember the order of the nodes? If you use a List, isn't it the JVM implementing the list for you?",1
1677,28322,Why do you have this user name??,0
1126,188919,"I used the <url> tool, and clicked rather a lot. I'm happy to switch it on for your account, if you'd like?",1
654,423462,"What does this have to do with Zeitgeist? I posted on your talk page because this is no longer remotely about the article, why are you continuing to quarrel here?",0
4014,3693,I like your idea of relativ dimensions and positions. What didn't work well?,1
4349,4397,-1: Huh?? Can you please explain?,0
419,339231,"Yeah I'd be happy to look at the list, however can't promise much! Shall we discuss it on the article's talk page so that any comments are in the relevent place?",1
5035,5838,Could you explain how data were collected and what they intend to measure? Are the different columns of your data matrix independent measurements?,0
1381,537912,"You're right, but loosing it because of Devanampriya, of all users, would be quite a shame for Wikipedia. Don't we have to make a stand against ignorance, partisan POV-pushing and constant incivility?",0
5151,6062,Can you post a picture?  Understanding where the soil and stones are coming from would be the first step to understand how to prevent the soil and stones from building up?,0
1916,622141,Maybe it would be better if we never talked directly to each other ever again. Agreed?,0
4356,4413,"If you can edit your reply and add the answer to the question please, Is viewState really important? and if I want to hand code it will it be a difficult process?",1
4998,5779,@Emil: Do you have a reference? Anything more recent than the ancient (1995) discussion linked in the OP?,0
356,623560,I see you created a nonsense article yesterday because you were bored. If I unblock you will you disrupt more?,0
3405,2480,"""given the following program:""  I see no program.  did you forget to include something?",0
388,627968,"Hi Steph - this would be a fine article, but its already pretty fleshed out - do you have a specific sub-topic regarding propaganda films that you'd like to write about? Have you found some research about propaganda films that you'd like to synthesize?",1
929,140385,I tagged the most recent article. Aren't there guidelines for public history in your state?,0
2121,395661,I had a look at the place noted on the top of the talk page about 1rr and I was unable to find the sanction you talked about. Where is it listed please?,1
5156,6071,Shouldn't this be a community wiki? It doesn't have a clearly correct answer?,1
4541,4793,"maybe a bit harsh to close this. drop the last two sentences and it's an OK q, no?",0
1054,388162,Hi Gareth. I was wondering if you could point me in the right direction for learning about building a wikipedia profile?,1
5078,5906,Flush ? Do you mean flash ?,0
872,384125,"The YA article is a right trainwreck, and having had to do much of the exact same work on <url> and <url>, I'm not keen to do it again a third time on <url>, and then defend three separate articles from identical POV pushes. Thoughts?",0
4554,4827,"Sorrry,but i dont know where are these project properies. Could someone tell me?",0
3536,2744,"@hammar: Yes we can, assume it's a x86 architecture. Could you give a bit more detail on this approach?",1
2718,1157,The what? Can you include a link?,0
636,25622,Picking up your challenge. You a big fan of skittles or something?,0
2365,418,"I think you may have made a typo in your question, you show Data #3 at index 4, then later show Data[4] = Data #4.  But essentially you want to have an list with all 9 values, and fill in nulls where a value is not provided?",0
2465,654,So your .click listener/handler is functioning correctly (you can do other things within it?) and it's only your $.get function that has an issue inside the handler?,1
4898,5610,Same here. @germanus Can you provide more information?,0
4240,4182,"Yes, I can change the font. Could you please provide me with an example?",0
3291,2257,"I think I might know how you could test to see if there's even a path between start and end, but don't know (at least not yet) how to calculate the least number of circles to remove. Would this be at all useful?",1
5204,6174,"First 30 days or last 30 days?  Nothing seems to start at 0, is that just a side-effect of the first day traffic/questions spike?",1
334,240300,"Um - no.  And I take it you delieve all racist and fascist groups are ""right wing""?",0
3036,1772,Why are you doing this? If `rate` has a 1:1 relationship with `Posts` why not just add a new column to the `Posts` table?,0
4015,3694,You're going to have to be more specific about what you want to know.  What kind of platform are you using to implement these algorithms?,0
4471,4647,It might be useful to clarify the meaning of “good” in the title of the question.  What is wrong with using BNF to describe a DCFL?,1
5421,6547,"@Gulshan Sorry, obvious question - is there a reason this can't be a web application and/or done w/ something like Adobe Air?",1
3912,3482,Homework? Who told you that checking the precondition is a bad idea?,0
666,204594,Who???,0
2723,1168,Give us more code. What it `$res`?,0
1412,514431,Sounds interesting. Could people keep me in the loop as well?,1
1993,624248,"It seems you have been investigating this administrator and have brought up several incidents in your evidence based on that. If possible, could you please link to the feedback that Dreadstar has received as an administrator during/after each of those incidents (and if there was no feedback to any of those incidents, could you please let me know in reply to this)?",1
4031,3729,i know this doesn't help your problem but it's another corner case: what if two different cells want to swap with the same one? will one swap and then the other swap with the one it didn't intend to?,1
3899,3455,"Ok the table has few nvarchar columns,couple float columns ,a ntext column
I observerd that the error is caused when I am filtering for the columns but couldnt find which column or row?",1
3034,1769,Check if the text simply contains some Chinese characters (with other non-Chinese characters)? or is comprised entirely of Chinese characters?,1
1225,623497,"I guess I sent you something about the <url> project and Welsh data. But you were also somehow silent on lists like gnome-i18n, weren't you?",0
47,489947,"As a former administrator, and therefore a veteran editor who knows how wikipedia really works, I am actually surprised you would even ask such a question with such an obvious answer. I suspect you were simply pointing out a perceived injustice with a question founded in a <url> that you yourself did not take seriously?",0
720,218513,"I'd like to try it out at FAC, after Friday. Would you be willing to co-nom?",1
2862,1429,"Thanks Dave.  As long as I reference your project on my site, thats ok right?",1
2903,1505,Right. Any idea where I plug in the OAuth2 stuff?,1
309,124602,"Was it you who deleted the section in Victor Garber's article about his sexuality and his partner? If yes, what was the reason?",0
3019,1737,"""\n"" for replacement. Did you mean space or newline?",1
298,10987,"Acad, at <url> the article suddenly starts talking about ''Pomone'' without any context - is this a typo?  You're a major contributor - can you clarify?",0
4815,5457,+1 Very nice. Can you do a stable sort so we can do sub-sorts?,1
2652,1032,"Your Frequently Asked Question is answered in the very first sentence: ""perldoc -q match"" --> ""I'm having trouble matching over more than one line.  What's wrong?""",0
3104,1905,"Please can you show the exact code that fails, for example, if this is in a view, paste in the relevant part.  Is it ""<%= sanitized_text(truncate(msword_text)) %>"" that fails and ""<%= sanitized_text(msword_text) %> that is okay?",1
1342,524994,"Thanks for the infomative reply -- I wasn't really questioning your putting the image in the infobox; appearance-wise I don't think it makes much difference. It is better, though, I think, to have the thumbnail indicator -- Is it possible to have that inside the infobox?",1
1081,363253,I have extended the block to 1 week. Has s/he been attempting to change your password too?,1
992,246622,Also I noticed you made new Europe and USA maps for this and <url>. Do you think it would be good to have a world map for <url>?,1
5263,6283,"Where are you using this code? Have you tried `theme_get_setting('logo_path', 'THEME_NAME')`, replacing THEME_NAME with the name of your theme?",0
785,392812,"ww - hey, good work on the new pages that you've added in the last couple of days (5-6 isn't it?). I add them to <url> when I notice them, but I'm not sure that I catch them all; I don't suppose you could add them to the list on creation?",1
157,474923,"I'm sorry, but I'm unlikely to have time to help. Maybe try <url>?",1
4938,5676,"When displayed, the menu link will use the defined path alias. Any reason why this isn't enough?",1
4258,4218,Your question is unclear. Could you please edit the question to more fully describe what you are trying to accomplish and what your different scenarios are?,1
4963,5714,Depends on the size. Broiler-fryer?,0
5351,6436,"Thanks @BMitch, would you suggest the spray insulation (sorry not sure of the correct term). Or would that be too compact and not work for sound proofing?",1
424,34089,"... then you have to at least meet me half-way. For instance, ""''<url>'' described the episode as displaying ""an exhilarating flair for rapid change of comic gear"" and made commented positively on the scene."" Can you see the problem here?",0
1816,330521,"Saw your edits on <url> - all good - but I have a question. What does ""collapse <url>"" mean in your edit summary?",1
4065,3799,You say it's not compiling. Do you understand the error message?,0
3673,3025,You might have a difficult time with any arbitrary quadrilateral if you allow convex quads and those whose segments overlap. Do you mean any arbitrary *convex* quadrilateral?,1
1720,289512,Seems like the troll committed suicide this morning. I don't know why; perhaps not enough fun?,0
4339,4384,"Should be ""expect"" instead of ""respect"". And also, please see my added question ""Do I have to know about Escher and Bach?""",1
3025,1749,"A regular expression here seems like overkill.  Why not just `explode('#','http://blah.com#removethis',2)[0]`?",0
119,541234,What's up with all those tweaky changes?  Just salting redirects?,0
3727,3111,"What is your definition of a ""small change"" in the output? Edit distance (treating hashes as strings) or mathematical distance of numbers (treating hashes as integers?)",0
3096,1891,"Ruby doesn't even have an official spec, so I doubt that there's a properly correct answer. In any case, why do you need to know this?",0
4511,4724,"Still references are quite informative. And nevertheless even if it is discussive and mentions something that is not present in the book it is some kind of a clue, isn't it?",0
3947,3553,Why design a config file syntax that is very difficult to parse? Why not just set the relevant bash variables and source it?,0
965,102510,"Thanks, but I believe I've covered the sustance. Could you also get Beeblebrox to strike the ""Mr"" insult, unless he was doing it deliberately?",0
679,455422,Wikipedia is not the place for new information.  How would we know if it was true or not if someone credible hasn't verified it?,0
4233,4170,"@Stefan: Not sure what you mean by the comment above, sorry. Want to take it to chat?",1
3790,3241,You mean _orthogonal_ forms? right?,0
4280,4275,Your question currently doesn't make any sense as it is worded. Could you please edit it and clarify what you are asking?,1
4047,3762,"I think the inner div will resize, as it has a width of 100%, but you won't notice it. You probably want to resize the image, too?",1
3304,2278,How are the stops designated? Do they have unique numbers or names?,1
3358,2388,@:closers: why off topic? Mind to explain?,0
2933,1560,@jtbandes - why learn C first?  Would you say the same to a C++ questioner?,0
948,235780,"Hi, thanks for your help. There is also this sentence ""Asukkaista 84,5% oli ruotsinkielisixe4 ja 15,4% suomenkielisixe4 vuonna 1970 ja kunta oli kaksikielinen."" What does it mean, please?",1
4241,4184,"@BCS - A computer-controlled analog EQ sounds oxymoronic to me. Please correct me if I'm wrong, but won't any digitally controlled pot be, well, digital, and the microcontroller and/or pot introduce switching noise when you change the pot's value?",0
3584,2852,I'm unclear on what you're asking; is the registry entry _not_ deleting (or returning after you've deleted it).  Or is the debugger prompt still appearing despite having deleted the registry setting?,0
954,75787,"Im interested in where you got the information you added stating woodlands house was closed in 2003. As far as i can see your wording was taken from one website, the milesfaster one. Should you not cite the website you quoted rather than look for a couple of others?",0
3114,1925,"Do you think your question has not been answered adequately yet? If so, how can the answers be improved upon?",1
2867,1438,Please clarify your question a bit. Are you just asking how to invoke an instance's methods?,1
490,627182,My question about the truncation operation is to understand the generic algorithm for applying a ring (or un-ringing) a Dynkin node. What method (code) do you use to get the higher dimensions truncated based on the Coxeter Dynkin ringed nodes?,1
5122,5992,"sound weird to me, why do you need to unmount? what's wrong with just shutdown?",0
4894,5606,Probably it is still integrated with your browser. What browser are you using?,0
3278,2241,"I didn't think the people at Microsoft would be so inconsiderate to say ""Hey, your database WILL get corrupt, you have to use a menu command in Access to fix it!""
Would they say the same thing to people using SQL Server?!",0
6,590458,"Ok, that's no problem. Can you recommend any other users who would be able to train me?",1
4646,5068,I think the default behavior conforms to your requirement. What completion options have you set?,0
3335,2338,"The first example you give uses a relative url; the domain it's being served from should make no difference, because no domain is specified. Is each subdomain being mapped to a different site root?",1
1236,624940,What for did you analyse the two ArbCom cases Piotrus-Ghirla and Eastern European dispute? Was that suggested to you by Sciurinxe6 during your off-wiki discussions for 20 days?,0
1543,624923,Replace the 100px with the size you're looking for. Did this help?,1
2249,173,"Do you wish to optimise the code (make it run faster) or refactor the code (make it easier to read/maintain/modify)? If optimise, what are your timings, and how much do you need to reduce it by?",1
4697,5193,It could be a blockage. Does it drain ok?,1
2377,445,Internet Explorer may cause that. Can you check IE permissions please?,1
4730,5273,Major grammar reconstruction from @chills42 and myself. Maybe it's a clearer question now?,0
2474,672,"With highlighting, you mean selecting it or do you want to wrap it in e.g. a `span` tag?",1
3085,1869,I thought compilation warnings shouldn't affect the outcomes of compilation. Aren't there any additional error messages you that you left out?,0
730,331208,Indeed... The trolls just keep coming. Are you aware of content of the <url>?,0
650,618958,"Yes, that was really necessary. What's wrong with establishing uniformity in CASH articles?",0
3272,2230,Why the vote to close? Is this offensive to you?,0
3867,3396,"@q0987 If that's the case, then you're leaving out some crucial information. Perhaps you could tell us why you think it's wrong as that might reveal what you left out in the question?",1
3931,3524,How exactly have you set its height?  Have you implemented heightForRowAtIndexPath?,1
3660,3000,"@jtbandes Its not a home work.. i wanted to know the appropriate algoritm basically.

@pascal using temporary dictionary means using extra memory(storage)?",0
3465,2598,is this a kind of Homework? and put some code that you have tried ?,0
5131,6010,"Is there a ""trap street"" or ""Fictitious entry"" in it? http://en.wikipedia.org/wiki/Trap_street otherwise you can probably get away with violating any copywrite?",0
2726,1173,"Why -1?
what wrong with ppl here?",0
787,35245,"Wikipedia is anything '''but''' formal, many characters real or fictional don't get referred by their full names all the time. Besides, who else on wikipedia thinks ""OOO"" is awkward?",0
1373,628129,Could you be more specific.  Are there specific points in the article that you believe are repetitive?,1
4441,4589,Please elaborate. Does it mean it's planned for Oneiric?,0
3933,3530,I'm not sure I understand what you mean by the first bullet item.  Can you elaborate?,1
1989,43454,Good find. Do you have a cite for the second para?,1
4622,4987,"I know, but your question implied that you have conductive tape and want to know if it is conductive. Another good question might be, Is there a conductive tape product and then have details in the question about what you need specifically?",1
2839,1387,"Yeah, and why don't it try to convert 'abc' to int and add to 1? Apples + Bananas gives you what?",0
3827,3310,"mstksg, I'm interested in a solution to this specific puzzle. Can you tell me what information would help you understand the game play?",1
2635,1005,Time to register and start giving some votes to the people that are giving you free consulting. All : Is a feature on Stackoverflow that if a user doesn't register that there is no calculation of acceptance rate?,0
3013,1714,"Whats wrong with `foreach($array as $key => $value)`? Or, asked the other way around, what's the point using `foreach($array as $value)` when you actually need `$key` somewhere down the road?",0
1575,620687,"That's ""fucking consistent naming-schemers"", please.  Unless there's some actual reason for a) restriction to highways, b) infeasibly small stub categories, and c) inconsistent capitalisation?",0
1775,13150,I based my sentence on the citation. Are you saying the citation is wrong?,0
1779,481136,What are you having a problem with? Are you having trouble with the ssh authentication?,1
1410,182166,"...I have no clue what you're asking me about or seeking me to do. And what does ""RTL wikies"" mean?",0
987,623033,Sounds good to me. Shall we have a straw poll on it?,1
1506,158073,"Ok, I will create. You will help to expand it?",1
3425,2513,What about the size of the submatrix? Can it be anything?,1
4169,4022,"Oh I see; I misread it, sorry.  So you want to know number the number of equivalence classes (via their language) of DFA of size n?",1
306,372438,"I would like to first thank you for coding the afd helper app. Secondly, is it possible it could be changed to work with other XfDs?",1
2241,153,"Depends on your OS. Are you on Linux, Mac, Windows?",1
941,464704,"I'm attempting to be incisive, and the articles integrity hasn't been disrupted. Therefore i see no reason why you chose to comment unless you felt that ive wiped out important information?",0
4444,4594,"I use 11.04 and I still get the popup. Could you include a screenshot, please?",1
5386,6494,Can you please explain what it does?,1
2836,1382,"@Andrew Bolster: ""listofthings in the actual implementation is coming from the parent"".  Why can't you make this `thing` method a part of the parent and simplify this design?",0
4718,5247,"I find it interesting claim that when using film, size gives any other advantage than resolution. If the emulsion is the same, how can it have more dynamic range?",1
4098,3869,This is programming related. Why is this flagged?,0
5051,5867,You should probably clarify what kind of framework you're talking about? 3D Graphics Framework?,0
3680,3035,you need to clarify what variables the `summation` applies to in your equation? is it summing over all `i` and `j` for each slice (color in the third dimension) or do you want the sum over all values?,0
5155,6070,"""Could you rephrase that as more of an ethical question?"" ""Ok, is it *right* to buy a Chrysler?""",1
660,345282,Which of course is all the more ironic as my initial edits were an attempt to ''improve'' the article per <url>. Who the hell would have predicted all this?,0
358,198144,"Hi Dirk. Does the two books you cited for the heavy Belgian <url> losses have any info of how many Gladiators the Belgians lost, and perhaps what losses they incurred on the Germans?",1
2309,312,"@Jack Leow: I tried both running the server in debug mode & inspecting ""content"" and displaying it on the console with System.out.println().

@John Wagenleitner: Any idea as to what could be wrong on my side?",1
446,624199,"Thank you for your information, I just received a flood of information from <url> as well. Ok, so in this case it is assumed that she was ""Prinzessin v. Sachsen"", whereas <url> was ""Herzog"", ja?",1
4984,5756,"Also, I seem to be missing that GPS checkbox from the settings interface... After Review i see Shutter Sound which should be on the next page according to the screenshot above. Any clues?",0
2966,1626,What E-Mail library are you using? Can you show the full code?,1
3730,3117,css text-indent can be used to move text off the screen. Will that work?,1
26,507179,"You may not remember doing this but, you erased a page entitled, Earl Newton.  Why did you do it?",0
4393,4488,Sorry I should have asked it in more accurate words...yes I meant that it should be measured with respect to the aircraft's instantaneous position and not velocity... Would the cross-track wind measurement/direction change if it was measured with respect to the aircraft's 'airspeed' velocity than 'groundspeed' velocity? -- as the cross-track direction is effectively perpendicular to the instantanous velocity of the aircraft -- whether measured wrt to ground or air -- so its measurement/direction would not be infulenced by the aircraft's velocity... no?,0
1303,622051,"Oh, it's not that big of a deal. Drew, which IP edit did you consider to be ""attacking""?",0
1654,252674,"Hey, I just went ahead and reverted <url>. I was wondering if you wanted your userpage semi-protected to prevent that happening in the future?",1
1156,537248,Title says it all.<url> I dont have time to put up a page... but might I suggest <url>?,0
2191,49,I don't understand what's wrong with the standard C pre-processor. Can you clarify?,1
2352,391,Do you want to simply have all the standard input in a single byte buffer at once?  Do you know a maximum length of the input stream?,1
1582,623101,"I made the revert as an editor, not an Administrator - I haven't used my Admin tools and I have said I would not use them as I'm involved. Where did I say I hadn't read any of the material?",0
36,130240,"You've violated <url> on <url>, with 2 reverts in half an hour. Would you like to revert yourself to avoid being blocked again?",0
70,120942,"Thank you for caring re: my loss. We go on, because it's all we can ever do, y'know?",1
190,133689,"Holy steaming <url>.  I presume you know about the <url>, yes?",0
2622,970,"According to your comments to some of the answers you don't want to use neither locks nor interlocked operations, yet you want the operation to be locked. How do you think you can achieve licking without using, well, locking?",0
336,134361,I got the page fixed. Sorry I had to do it several times on the page but it wouldn't let me revert it to before the IP user vandalized it how do you do that?,1
2671,1068,"Are you using Perl 5? If you are, why are you writing for Perl 4?",0
719,58362,Thanks for putting the igneous rock template on all of those articles - it looks really useful! Do you think it should have an ultramafic section added?,1
155,389476,Thanks! There is yet another at <url>; would you agree it should be closed the same as the others?,1
1523,625186,I apologize if I have misunderstood.  Are you not an acknowledged devotee of Prem Rawat?,1
2210,90,Your code will result in 0.5. So what's your problem?,0
286,261906,Yellowmonkey has told me we need another FAR delegate and recommended you for the job. Is that something you're willing to do?,1
1282,450083,"On the WP:Football discussion you mentioned that Man City had 150,000+ views more than the seasons article. Please could you tell me where I can find page-views for wiki articles?",1
3800,3264,"If input is {{a: 1, b: 1}, {c: 1}, {b: 1, c: 1}}, do you just want {{a: 1, b: 1} , {c: 1}}, or all 3? If it's the former, what exactly do you need this for?",0
3821,3300,You haven't told us anything about the value of n2?   Is it constant from (i) to (ii)?,0
4796,5416,"Consider rephrasing your title. ""How complex is the documentation you write?""",0
4662,5103,Is there an explicit reason you can not simulate data yourself (i.e. why you can not make your own gold standard and see how changing reference systems impacts this)?,0
2103,213945,Thanks for the note about my work on the above line. Would you mind if I copied and pasted your version over to mine to work on?,1
3090,1877,"Are you sure that the delimiter appears at most once per line? And if there are multiple delimiters, which one do you want to cut the line at?",1
514,625139,"Up to you - I see myself picking off one or two every now and then but nowhere near the level of work NortyNort is doing now. By the way, I have an open CCI request that I want a second opinion on - could you please help?",1
2565,843,"@zr: **How is 0x5f7fffff ""even"" but 0x5f800000 is not?** What exactly do you mean by *nearest even*?",0
4176,4042,"@dan and sri, Sorry if this is too far from the original question, but is there a manner of linking (ie. the type of URL I use in my post) I can use to attempt to maintain the header (I'm *imagining* some `rel=` attribute to the effect of the capturing it), or does HTTPS always strip it out?",0
4004,3673,"This makes no sense. Did you mean ""space complexity of O(n2)""?",0
3136,1963,Is this happening in development only? Is it possible that class reloading is the issue as classes are not cached in development if you are adding methods during execution the class could be reloaded without your newly defined methods?,1
509,609321,wants to move from a free nation like th US to a tyrannical country like the UK. Give me an honest opinion Haunted Angel what do you yhink of him?,0
2984,1657,"Just to be a bit of a stinker: your title isn't really a question, nor is it a good indicator of what you're actually asking. Consider revising?",0
2890,1480,@Nikolay O. : Thanks for your input. What exactly unbrekable space character means?,1
792,368684,"Note: Kurt's talk page almost certainly isn't a good place to seek a broad or unbiased consensus on this question, nor is it the appropriate venue in which to request an exemption from a ban &mdash; and in all honesty, I'm not sure that managing such an exemption for the purpose of posting gags would be a constructive use of anyone's time.  Perhaps it would be best to save the jokes for a time when you're once again allowed to edit in the WP namespace, or post whatever jokes you wish (within reason) in your own user space?",0
240,333566,"Six months ago was episode 10, and has peter not been in every episode up to and including that? Seriously, where are you getting your figures?",0
551,531742,"I took a quick look and I'm not up to reading through it properly at the moment. :) I'll be back on here tomorrow morning and I'll have a look then, if that's OK?",1
3634,2950,"Which VB do you want an answer for? VB.Net, VB6, VBA, or VBScript?",1
5228,6224,Niveau? Do you mean level?,0
1580,300320,I tried a white map on <url> and a light yellow-pink on <url>. Which do you think looks better?,1
2384,455,That link isn't working for me. Can you check it?,1
471,629836,"You also did three reversions. Where are the administrators, meanwhile?",0
350,406829,"I do have one semi-newbie question: I made some edits under my IP before registering (<url>) and would like to ""claim"" them now that I have registered. Do you know if that's possible, and if so, how to go about it?",1
1460,251923,You're a troll. Why not go somewhere else?,0
5127,6002,"by ""without a public facing server"" do you mean the kml *has* to be on the local machine, or that you don't want to have to bother with installing/configuring/buying a public website? And, does the custom map you want to make need to be seen by others or just you?",1
1337,399080,WOW. PLEASE tell me that this will be going to FAC?,0
3761,3178,"Is this the exact question? If not can you please post it exactly, word for word?",0
2594,911,"""*i need to include that function*"" What function? ""*i need to know an easy way to get it included and get started with it*"" What is 'it'?",0
2581,881,"Can you post some code? You can have a map of maps like `std::map<Key1, std::map<Key2, Val>>`, can you use that to describe your situation?",1
2908,1517,So what do you need help with ? Where are you stuck ?,1
5287,6329,"In your picture, with the green wire, I see the magnetic field and the current, but where is the force pointing? And now what I am confused about is if you now coil this wire up in the picture I have attached, where are the force lines pointing?",0
4550,4813,"I think one reason people think it's a lame question is that the OP didn't posit even one reason developing such a game would seem to be easy.    Kind of like asking ""Why is it so hard to fly like superman?""",0
66,415186,"Just looking at that photo and the one in the article makes me feel cold :).   I just finished this article <url> a week or so ago, and wonder if those Forward Operating Locations are tied into intercepts from those NORAD radar sites ?",1
1615,376510,"See <url> - not a good revert, and no reason given. Rollback?",0
1151,629097,"Hello, it was requested that some of the details be removed so as to make the article a bit more general. Is that ok?",1
1277,627108,"Yes, but not for long. How are you?",1
3088,1873,I'm sure also. Would you show me a better way to do this?,1
4784,5394,This doesn't seem off topic to me. Is there a reason you decided to close your own question?,1
1343,28580,"I've asked participants to shift the discussion away from Karchmar--that discussion isn't producing any new arguments or sources. Would you be able to contribute some thoughts as to where we might go on the topic of collaboration (i.e., tomorrow)?",1
1430,626768,"Could you take a look at the article now and see whether your concerns (except the reorganization) have been addressed? If not, what is still missing, and what technical terms do you feel need explaining?",1
4490,4685,the ability to read and write in Korean. (including in the source) So are you writing this from scratch or modifying an existing one?,1
4202,4105,Sorry what has blender to do with game engines? do you want to use its format?,0
5316,6380,"sorry I can't find a folding trike on the Catrike website, do you know the model name?",1
2066,201933,Thanks for your response. What happens now?,1
1207,585015,Im sorry to see that you withdrew. Maybe next time?,1
2725,1172,"Any reason for not using `print join '+', 1..3`? I mean it's golf, right?",0
755,28255,If the deleted image only has a single character then no need to restore. Would you be against adding an image illustrating the 4 protagonist dinosaurs?,1
977,629448,"Sorry, I was wondering if the are related to each other or separate organizations? Also is there a difference between North Twillingate and Twillingate?",1
1851,422994,i made a mistake on adding a colon on <url> and it can't be reverted. Could you help?,1
4908,5628,"@shodanex: The issue is likely to be specific to your particular hardware (or virtual machine), so you should describe it. Also, does the clock still drift if you turn “synchronize with internet” off?",0
4986,5758,another great example for how google makes you stupid. does nobody ever read the documentation anymore?,1
685,626628,"I didn't see your internal link, I put it back.  <url> isn't orphaned, what are you talking about?",0
1657,607779,"To be perfectly honest, I really have no idea what you're talking about.  Would it not be simpler to just ''add'' a link to the template (if that is indeed what you mean) than to create a potentially offensive and almost certain to be rapidly deleted category?",0
2755,1233,"maxint**maxint is a number with >>750 decimals, i hope you're not really suprised it takes a while. Also what is supposed to happen when a number does not fit into 32 bit?",0
3156,2006,Sure. Can you describe such a enumeration? :),1
4789,5402,"I never understand why people get annoyed at Python's required indenting. I *hope* you were going to indent your code anyway, right?",0
369,622741,"Can it be expanded beyond a definition? Can you write something about who coined it, references to its usage in popular culture, things of those sorts?",1
3703,3064,Wow.  You couldn't even format your test question correctly?  How can we answer your homework for you if you can't even format it well?,0
2804,1317,"Well, solution non-withstanding, the news-story you linked to was great read. Some people, huh? :)",1
1729,372460,with an ndash rather than a hyphen.  Can that be fixed?,1
5278,6312,do the restaurant ones have sauce on the top?  Or do they just put some cheese on and whack it under the grill?,1
2330,350,"@polyg: As I mentioned below, I'm not an expert in Java.  Why are enums more powerful in Java than C++/C#?",1
1253,27314,"I noticed that you did some work on this article, and would like to expand it to include his recommendation (in ''Can Life Prevail'') that the UN develop hit squads to target large urban population centers (with neutron bombs as I recall), and also the discussion on the 9/11 terrorists being ""superior moral human beings"" for their actions.  Understanding that this is a BLP, that NPOV is important, and that including secondary sources is nearly impossible as they are difficult (at best) to find, what is your feeling on this?",1
3888,3435,"I think you mean ""remote"" debugging. That being said, have you tried to turn off remote debugging for the SWF you don't want to allow debugging on?",0
