id,text,polite
6010,"Is there a ""trap street"" or ""Fictitious entry"" in it? http://en.wikipedia.org/wiki/Trap_street otherwise you can probably get away with violating any copywrite?",0
1591,Hey Geek Could U pls guide me to start learning the basics of flurry analytics in android? Where can i find its tutorial kind of things?,0
516,Show some code. How to you show the csv file?,0
90,Your code will result in 0.5. So what's your problem?,0
42847,That is why I suggest the following: either we refer to him as u201cSouth-Netherlandishu201d (like he is described on the Dutch Wikipedia page) or we omit the nationality completely and we just mention the cities he lived in. Does this seem acceptable?,1
598,"but that won't work. - please be specific, why people should guess?",0
295,"no offense, kid, but you're trying to build a chess game and are struggling to put labels on a board? Don't you think this kind of program is a little bit out of your league?",0
620909,"Great Article RaveenS, Do u want me to add this to the template (Sri Lankan Conflict)? I think it should be included in the ''see also'' section what do you suggest?",1
621357,There hasn't been much progress made in the last three days. Is anyone interested in responding?,1
3227,"Interesting problem.  What have you tried so far, and where are you stuck?",1
553065,"Regarding <url>, <url>, <url>, <url>, <url> and <url>, may I redirect them? Should I leave the merge tag on the talk page?",1
6413,"wait... what? Since there's only one actual neutral connection coming into the box, that one has to somehow connect to all five lamps, doesn't it?",0
629656,Very nice. Did you visit also Romania or not?,1
1176,I use the [full-size version](http://training.perl.com/scripts/rename) of the rename script everyday.  Why in the world would you *not* want to use existing code?,0
550745,"'''I just take care of the problem.''' Can't you work ''with'' me, and not ''against'' me?",0
3495,Do you have any experience in Visual Basic? Have you tried reading a tutorial or a book?,0
4672,I've never heard that. Any links to horror stories?,1
133758,Yes. Need help?,1
3040,Did you solve the other problem? The multiplication one?,0
4006,This seems to be an elementary/homework-level question. @mehas: could you please provide some motivation and explain why you are interested in this question?,0
3218,Ruby on Rails runs at the server side. So how about using that?,0
292,"Well, you're ignoring all caught exceptions. Is an exception being thrown?",0
1361,"I'm not sure what you're asking. Can you explain what you mean by ""cache `client`""?",1
4120,"Please clear some questions I have about your question:
Are you looking to self-host your document management solution or are you wanting do create a knowledge base *about* self-hosted apps?",0
328014,"Why are you trying to delete my user page, literally less than a minute after I began it. You are allowed one so why not me?",0
497049,And this is your first edit. Isn't that interesting?,0
3176,Is the italicized text the only error you get or are you getting any other errors?  Or are your breakpoints just not being triggered?,1
1612,"@Dino beytar, if you provided some more details about the purpose of this data, you might be able to get some suggestions on how to best handle it. I assume you are aggregating this data on your origin server?",0
6536,First you need to be precise in what you want to describe. What kind of Illy are we talking about?,0
3551,99% of my use is C++ ... I don't know what they did but it's horrid. Have you tried using a remote debugger or another instance of visual studio and attaching to the process?,0
3448,what language? You mentioned pointers... does that mean you're using C++?,1
1534,"Sorry for the late reply,I have taken view based template.Actually I need to convert the pdf page to image and in that process it's giving me error with the code above. Any solution?",1
251799,"Greetings, sorry to bother you here... I have been using the MissingTopics tool for years, to generate <url> The last time I used it successfully was Nov 16.  Something must have changed in the algorhythms since then, because it will no longer read any page starting with an Amharic character... Is it broke?",1
421016,There's no tab at the top of the page with a bold EDIT THIS PAGE on it. Is it just my computer?,0
581772,"The review has been up there for something like six weeks, I notice. Think you'll be able to take care of those last couple of things?",0
393356,Look even your 3rr message says to use the talk page. What authority does the Pokemon project have over Japanese mythology?,0
3600,isnt `tested` same as `i`. I that case will the `while` ever complete?,0
1177,What technical reasons might those be? Do you understand how similar `require` and `use` are?,0
3507,homework? or you write software for Somali pirates?,0
5994,could you give us more information about /Yesterday/Yesterday ? IS this a regular folder or a symlink?,1
137459,"Just wondering, is there any reason why you removed categories from a number of articles and replaced them with the non-existend <url>. Wouldn't <url> have been the better choice, which, as it appears, is a category you yourself created a few days ago?",0
128765,A challenge for you! What do you think about creating a template for convoys and a list of convoys?,1
220276,"Hi, Jpa! Why not archive the old discussions on your talk page?",0
23281,To ''Arbcom''? Aren't we being a bit dramatic here when other forms of dispute resolution have not been tried?,0
584827,Thanks for approving my request. Should I remove my request?,1
885,"Use a thick pen for the line and thin one to draw the border. (BTW, What's that got to do with `C++`?)",0
252078,"<url> Well there is no name to the byline, which an article in a newspaper usually has, op-ed or editorials not so much. Do you not think you should have gone to talk before reverting btw?",0
458287,"Since working on the article you wrote, I have become fascinated with this band.  Is any of their music availabe online?",1
1685,why such a large file? Is this a one time thing or is this a on going problem?,0
610652,"I was wondering, why did you do that, create that new cat and then add it to the polanski without any discussion at all? Have you read the polanski talkpage and seen the lengthy discussion regarding the cats there?",0
620795,"Actually, I counted 2 sets of <url>.  Can he be blocked for 48 hours?",0
2479,"What about B.C, B.D, and C.D?  Why does your goal not include these?",0
3329,What algorithms have you heard about ? Do you have references ?,1
1910,"sorry, no idea what the code should do. Is the selected in the db or what?",0
622051,"Oh, it's not that big of a deal. Drew, which IP edit did you consider to be ""attacking""?",0
6089,Do you have a Flickr Pro account? Could it be that you've got close to your monthly usage allowance this month?,0
388485,"Hi SE7 - There's some vandalism coming from your account, see <url>.  As your past history doesn't seem to fit with this, has someoen either hacked your account or a logged-in session?",1
630150,"Thanks; it just occurred to me to cite USGS maps, but this is maybe even better.  Was there once an airplane crash in the vicinity, or are there maps like this for all parts of the country?",1
532974,"You removed the border issue coverage in <url>, and your explanation was that it's covered in another article. Where is it covered?",0
5295,This feature is available on CM6.  Is it possible for you to upgrade?,1
141067,There is a special tool which shows you page sizes? Would you like to know how to use it?,1
2291,Does it REALLY have to be IrfanView? Why not a free library like FreeImage or ImageMagick?,0
3039,"Hypothetically, if course A and course B each have max size of 1, and five people list preference of AB, three people won't get into either preference. Do those three people get assigned to other classes, or do they remain unassigned?",1
6210,Couldn't this have been appended to that discussion? Or googled?,0
224441,"Marhaba Tiamut. <url> has grown quite a bit since last week, and we're planning to take it to GA, would you be interested in joining the push?",1
203996,"Sorry for the delay in responding. The problems seems to have calmed down at this point, is that correct?",1
5502,"This is still, even after the edit, unclear. Do you want to say that she is right and this was the best she could have said in this situation, or do you want to ask her whether she has nothing better to say, or do you want to add to the answer and propose the best follow up to her remark?",0
585015,Im sorry to see that you withdrew. Maybe next time?,1
2099,Is it for a particular CPU (e.g. a Z80 or the Cell processor's SPU) or for some abstract CPU?,1
2735,"I would say that it has nothing to do with the language, but with programming. Since this is homework, I suppose that you should know at least something about this subject?",0
816,"What do you mean by ""There's no Interlocked function available that will actually swap values.""? Why can't you use these functions?",0
628231,"Also, 'topological proof'? Isn't 'proof' a bit strong?",0
2386,@dmckee: Thank you for replying. Can you please let me know the approach that should be adopted when building a software?,1
627493,"And it ''takes'' thousands and thousands of dollars to run a campaign, so exactly what's your point? Has there actually been some evidence of wrongdoing on anyone's part?",0
1921,"What do you mean ""wont""? What's the error or result that you aren't expecting?",0
6255,and @Nico: Have you tried my solution? Did it fix  the problem?,1
618911,"Thanks.  Aside from rewrites and creations (which I've no mind for), anything in particular you see that I should focus on, or is it going okay?",1
2066,"@Michael No it doesn't have to be jpeg based, but it needs a significant compression ratio as the reason we want to do compression is to significantly reduce the amount of data transferred. From what I know about LZ compression I wouldn't expect that on raw image data, but am I mistaken?",1
264394,Would you like to elaborate? How are you empowering me exactly?,0
626505,"Perfect, thank you! Can you help with the phonetics of other Nordic languages?",1
435881,"Why, precisely? And what separates the etiquette of your area of society from our ""conventional etiquette"" speed-developed on the Internet?",0
4722,@robin @peter: It isn't clear to me that it's an exact duplicate either.  Are you both referring to the one I linked above or another one?,0
5652,I'm not sure how you're having this problem - Ctrl+Shift+Left/Right cursor jumps text and highlights. What programs are you experiencing this issue in?,0
4339,"Sorry, just to clarify: So I should try changing index.php (which is the splash page now) to index.html with the addition of the head content? Or do you mean change index2.php to index.html?",0
1422,"What is the actual question: how to build ConnectionKit as a framework, how to use/link an arbitrary framework to a project in Xcode (which version?), or both?",0
2461,"i really dont understand the question, and also the example is weird. if he throws a ball to 3 others player why there are 5 different paths??",0
1965,"sorry, there aren't enough details for me to even begin answering.  Could you include some more information?",0
10987,"Acad, at <url> the article suddenly starts talking about ''Pomone'' without any context - is this a typo?  You're a major contributor - can you clarify?",0
3466,Works like a charm here using XE.  Do you have specific steps?,1
27229,"Email from the Darkshado guy complaining about you adding him to the spamlist. I searched the site and couldn't find any of our articles replicated there; has he removed them, or what?",0
212861,There are quite a lot of <url> on Wikipedia. What's wrong with adding <url>?,0
4601,Sorry but I never saw any application breaking after deleting/moving .folders... usualy they just reconfigure and restore to defaults. What exactly did break for you?,0
128944,"At the top of my talk page, it says, ""If I left you a message: please answer on your talk page, as I am watching it.""  I think I already explained this to you.  Is there a reason we cannot communicate?",0
11539,Nice work.  :)  Got anything for <url> or <url>?,1
585,Is there a reason you dont just let IIS do this for you?  Or use the `<authorization>` features in your web.config?,0
402,"Could you share the relevant information with us *irrespective* of whether it is an exception, and error, or something else?  Also, what does because I must there KeyPairValuOfStringAndCarType mean?",0
3497,"The article that you reference does a good job explaining this: ""the SortedDictionary(TKey, TValue) generic class is a binary search tree with O(log n) retrieval, where n is the number of elements in the dictionary."". Did you have a more specific question or answer that you were looking for?",1
2545,Could you please clarify with an example? And are we doing your homework for you?,0
197793,Hayashi and Spreng Explicitly claim that the Inuktitut data is completely compable to Greenlandic. When you write Mahieu & Tersis you mean Trondhjem right?,0
5497,"You'll need to be more specific about your example in (c).  What are complete sentences/contexts that you use one of these two phrases, and why is one closer to German?",1
1148,Why did you make this community wiki? Why are you refusing to read the documentation?,0
3473,"Are you looking to round to those specific 12 colors in Google image search, or was that just an example of color rounding? If the latter, how many colors would you ideally like to end up with?",1
861,So they're const global variables. Big deal...?,0
187884,"Re your e-mail, there is info there which is not on my talk page. May I add it to my talk page, or would you prefer it stayed off?",1
6276,Which way are you trying to identify it?  From within code?,0
360,"Thanks, I forgot to add this . Where shall I add it in the list ?",1
6318,"Are you using cheesecloth, and worried because the finer particles get through and settle out? Or are you just running it through a sieve and seeing small cracklings still floating in it...?",0
6366,"Thanks for the detailed answer, that's really helpful. Is there a way to recognise double/triple butted tubes on eg used frames? Can you hear the thickness change by flicking it with a fingernail?",1
476958,Being too efficient can be detrimental - what if I was doing it in the wrong order - does that allow my reversion if indeed I do utilise the abbreviation?  A simple enquiry might have been in order?,0
3202,SO answers homework questions too? Really?,0
5150,There used to be a Flash version made by Sega themselves. Where did that go?,0
565238,"I saw your notes, and will watch for any objections.  If there are none, in two days, do you mind if I move that page and start the new categorization page/discussion?",1
3779,"O(n) relative to what?  A purely in-place algorithm (no side storage) would be O(1) in the size of its input...  Oh, and O(n) time or storage?",0
468240,I don't understand what you are trying to ask me or suggest that I do.  Can you clarify please?,1
1232,"""with just an index"" to what? is this homework?",0
3287,"It didnt work when I replaced Lbs2 by t.  Lbs2 is the model that has been created to store lat, lng and body. Can you please suggest some other changes should be made?",1
3252,what's wrong with this place? how has this question been up for an hour and no one has made a Bob Ross reference?,0
563575,GorillaWarfare- I don't know if you saw my reply on my talk page. Are you interested in being my mentor for the GU De-Ba'athification article?,1
4606,Please specify your Drupal version. Have you looked at Migrate module (http://drupal.org/project/migrate)?,0
1872,"Does the route work if you run the same reload_routes function during application execution? That is, does it work if you just stick that line in while you're in dev mode?",1
5129,"All, I have some ideas for Palm Springs meetup locations (just by looking on Yelp). Should I start a question in main or meta, add my locations as answers so people can vote and also add their ideas for meetup locations?",1
3955,Why the downvote?  Am I missing something?,0
331208,Indeed... The trolls just keep coming. Are you aware of content of the <url>?,0
5228,Your top picture shows two white plastic tabs with the one on the right looking like it is not engaged and pushed into the frig.  Possibly this needs to be pulled forward to allow the compression fitting to sit properly (or maybe it is an indicator of shipment damage??).,1
676,Please explain the kind of statistics you are trying to gather. Is it just number of loads or urls or is there some callback info you want when the user is using your widget?,1
627732,Oh..it is a spider with 'pajek'. Is it really necessary?,0
1409,is it accessory to call only delegate method on button click ? or some how to call it ?,0
3567,What environment are you running the code on? Could you enclose the code as it would make it easier to help you for us SO'ers?,1
542856,"Hi, congrats on your admin promotion, but in preparing the short note about it for ''The Signpost'', I'm puzzled as to ""the backlog"", which appeared in your RfA text. Is it a copyright backlog for images?",1
4902,I'm not sure what your problem is here. Is it that GMail let the e-mail into your inbox despite it being flagged as spam or from an address on your blacklist?,1
1028,"Are you getting valid numbers back when using the ""+1"" trick? Are you using `warnings`?",1
2090,Shouldn't every professional programmer be able to do such things? Isn't that part of a being programmer?,0
297092,Thanks for your assistance in the review of the Brian Keith review at the DYK! The user has cited the Internet Movie Database before?,1
4330,"Thanks, Anu. Sorry to be a php nitwit, but I tried this and got nothing: '<?php wp_get_post_terms('20', 'toolkit', 'description') ?>'  should I have left it as '<?php wp_get_post_terms($post->ID, 'toolkit', 'description') ?>' ?",0
467055,"You recently edited this page. It is my view that this page is just a corporate marketing listing, there are several hundred companies that do the same job yet are not listed in Wikipedia - Do you not think that this is advertorial?",0
470032,Reply: I have just found your edits to the talk page of the above article - not impressive at all? I suggest that you take this to <url> and explain why his edits need to be reverted and not yours?,0
569183,Not sure why I got <url> from you. Had I tagged it?,0
5723,Eh. Fresh pasta takes less than 3 minutes to cook in boiling water. Why would you need to microwave this?,1
629204,You liked my edit? Are there any other climate pages in New Jersey that need help?,1
6200,"Touched upon in [Do All Adverbs End in ""-Ly""?](http://grammar.quickanddirtytips.com/do-all-adverbs-end-in-ly.aspx), section ""What Are Flat Adverbs?"".",0
2855,"Ozan asks a good question below.  Out of curiosity, is this just a logic puzzle, or is there a reason someone would need to avoid basic language constructs?",1
6230,Is it a bluetooth keyboard? And does this Apple link http://support.apple.com/kb/TA23441?viewlocale=en_US by chance help at all?,1
4874,"@GoodEnough It's not about other people reading your mail but about giving Google all your data. You now, *Do be evil* (or how was their slogan?).",1
1236,"@kraceKumar: i have another prob...the file writing here that is done row-wise skips a row as it writes into ""myfile.csv"". how can i make it not skip a line while writing?",1
5196,I've never heard of either of those.  What country are you in?,1
5859,"Wait, my previous comment may have been jumping the gun... What is it you're trying to do? Get access to someone else's record, or go for the bigger SQL Injection vulnerability there?",0
623101,"I made the revert as an editor, not an Administrator - I haven't used my Admin tools and I have said I would not use them as I'm involved. Where did I say I hadn't read any of the material?",0
185432,"Anyway, the point is that the bot is editing against <url>. Can you let me know whether you intend to continue or whether we can agree that you'll stop using it to do this?",0
3461,Is it necessary that you use a neural network to perform this classification?  Or would other classes of algorithms be acceptable?,1
360574,At <url> there's a request that seems to cry out for a Wikipedian with a subscription to the Daily Gleaner. Might you be able to help?,1
494,@marc thanks. how can i fix it?,1
1166,Did you try the code example you included?  Did you get the desired results?,1
5430,@carson I'm one of your user :). Any news about some new release (wink..wink)?,1
5090,`ps -ef` shows all foreground processes for me. Which OS are you running on?,1
727,"Can you provide the kind of input you're talking about in which there are no newlines? Do you mean there are no empty lines, or no newlines?",0
246622,Also I noticed you made new Europe and USA maps for this and <url>. Do you think it would be good to have a world map for <url>?,1
6457,@Micheal- Thanks.Could you please elaborate on how I could set this up?,1
4059,Please provide the example of what you want to achieve. What exactly you do not get?,0
4931,According to google this is likly to be a bug in your TeX distribution. What operating system and TeX distribution are you using?,0
4962,This is a fun question.  What kind of device are you hacking?,0
623072,And now you undid my declination of that one which was copyrighted. Would you ''please'' quit undoing my declinations?,0
132,What sort of non-Oracle database ? Is it running on the same machine or over a network ?,1
308,What have you tried? What are the difficulties you encounter?,1
61921,The haven't first team appearances for gods sake! How can you say they deserve an article?,0
6229,What do you mean with thickness? Moduli?,1
126208,Okay thanks. Any easy way to determine this?,1
9038,Your bot takes zh:u514bu91ccu65afu6258u5f17xb7u6885u7b56u723eu5fb7 off of the Christoph Metzelder page. What exactly is wrong with it?,0
3609,Binary shift? Divide?,0
1759,show some code ? what u mean not work ?,0
1690,"What ""did not work""? closing of the connection or removing the persistence?",0
3985,"This REEKS of a question asked in a panic before an assignment is due. Nothing wrong with seeking clarification, but are we really here to answer verbatim questions?",0
627958,???,0
5780,"A clarification: Do you want generalisations in the sense that feasible solutions are matchings, but your objective function is different from the usual max-weight matchings (something like the case of stable marriages)? Or generalisations in the sense that feasible solutions are also some kind of generalisations or relaxations of matchings (something like independent sets or fractional matchings)?",1
5060,"Since you are using a process supervisor, you should not need pid files. Can you configure apache2 and postgres not to create them?",1
246591,I wasn't sure what you mean by making the title a clickable link. Can you show me how to do that?,1
3237,"This sounds like homework. Also, Lisp is built around recursion, why do you want to avoid it?",0
6585,Thanks for the poking tip!  How long to cook?,1
5962,What type of Lycra? Polyster or Nylon?,0
163,"Since you're only trying to detect gnome vs kde, is there a particular set of distros or configurations you're targeting? How general does the solution have to be?",1
1005,Time to register and start giving some votes to the people that are giving you free consulting. All : Is a feature on Stackoverflow that if a user doesn't register that there is no calculation of acceptance rate?,0
709,If something already exists. Why would I take the overhead of maintanance ?,0
4258,"The link here in your question is giving me a database error; did you paste it incorrectly? Also, if you solved it, could you please post your solution here as an answer? :)",0
3692,"My answer would be: What kind of lame ass product searches for palindromes in a string. May I take a closer look at your business plan, please?",0
497186,"I fail to see how you call copyleft ""selfish"", but are fine with the idea of totally proprietary licenses. Wouldn't those be even more selfish, then?",0
4674,"@Metalshark, this question has not received any unique answers, and I believe is probably close enough to a duplicate to close.  Any objections?",0
5645,STOP! HAMMERTIME?!,0
2472,Yeah- using a stack for depth first. Did you know that you use a queue for breadth first?,1
343214,Hi - how's it going?  Do you need more time?,1
283915,"I am sorry, got confused on who created this article. :-/ Apologies?",1
182166,"...I have no clue what you're asking me about or seeking me to do. And what does ""RTL wikies"" mean?",0
629741,Vandalism is putting a live AFD template back? You're a smart one ain't you?,0
2629,"Also, what about duplicates? It's not explicit, but it seems like you want to remove them?",1
5605,"Strange, because it should use the Intel chipset drivers to run the USB. Have you updated to the latest Boot Camp?",0
3920,Transport protocol right above the data link layer?  You sure?,0
630273,Thanks.  Can you use <url>?,1
3666,"what have you tried? There are over 2000 questions here on SO about random numbers, have you had a look on some of them?",0
203939,"If the Russia tricolor is not the flag of the Lokot Autonomy, than what is? Is the flag even available on Wikipedia?",0
3552,WTF? Downvotes? What for?,0
39729,"Could you do me a huge favour, but only if you want to, because I know it's a lot to ask. Could you do the Peer Review for ''Loud'' by any chance?",1
5499,I notice that spell checkers complain if you don't capitalize Internet. Didn't yours?,1
4306,"No idea what feature you refer to (don't think it is something native), please elaborate? Also self-hosted WordPress or wordpress.com blog?",0
1666,Hi @OZ_ - can you educate me as to why? Is there a better way to store images?,1
522828,"Hello. Since you have contributed to <url> in the past, could you spare a minute to discuss the fate of <url>?",1
50885,I know this is a bit outside your usual territory but I wonder if you would be interested in helping us get <url> to FA status in time for the 50th anniversary of the line's closure on 10 June 2011? A question has also arisen in connection with the proper referencing of a journal article using the sfn template: when quoting a journal article - say from January 2010 - should the correct formulation be <nowiki><person></nowiki> or should the month be dropped?,1
2433,"What do you mean by ""How to calculate""? Do you actually want to know the how the algorithmic complexity of stack operations is derived, or do you just want to know the answers?",0
208612,So nearly a year later you change it all again. Why?,0
402148,Due to certain Edits the page alignment has changed. Could you please help?,1
626900,"Yes, I agree. Would you please make the appropriate change?",1
2544,"Sorry if this is obvious, but what is `dn`? Is that a constant multiplied by `n`?",1
3958,what a hypocrite! Doesn't his solution (steps 3-5) also apply for both of his statements?,0
98675,"Hi, StuRat. Do you want to participate in <url>?",1
604319,<url> suddenly has a bunch of new entries for today. Did you change the program?,0
601738,"As does ''<url>'', and ''<url>'', and even ''<url>''. Wanna be friends?",1
222405,"Hey, Another editor and I are confused by your resent edit. ""Should the non-AQ qulify for the BCS Championship, and face either the Big Ten or Pac-10 Champion, the Rose Bowl may replace that champion with a team from same conference, so long as it is in the Top 14 of the final BCS Standings"" Could you please clarify it for us?",1
493465,So what exactly was the point in moving 'Birmingham New Street Station' to 'Birmingham New Street railway station' I've never heard it called that before nor any other of the Birmingham stations. Is there any need to add 'railway' to the title of a station unless it is being disambiguated from a bus station or something?,0
3715,"Yep, Google, first hit, then read the paper cited. If you don't know what it is, then how come you know you want to implement it?",0
274659,"(after multipled edit conflicts)I checked your behaviour and your contributions myself at the time, as did numerous other admins who reviewed your edits and the block and it was subject of extensive discussion on and off-site so your suggestion that I should have checked with others is silly. You violated Wikipedia's policies and were blocked rightly for it; you've been given a second chance and instead of being productive you come here to moan about a comment I made more than six months ago, that I still stand by, and to pursue your now year-old vendetta against Nick?",0
6420,Wow what a brilliant and crazy question! Can I ask what you're going to do with it? Candlemaking?,1
671,Is there any specific element you're targeting? Could you put together a sample structure?,1
297807,"I'd be more than happy to :) It may take a while as I've got other stuff on, but as long as you're in no immediate hurry all should be well. Do you have any preferences/requirements for the end result?",1
3543,"can you add some details about your platform and which programming language? you mention CGImageCreate, can you include a url?",1
730,"so far im not using css ill leave that to the very last! so i dont think is css issue , other guy who was working here did the same thing i am doing but he used api v2 im using api v3 could this be the cause?",1
2951,All programming exercises apply to all languages.  What are you asking?,0
785,I would suggest you reconsider if using the `*` selector is a good idea. Maybe what you want to do is possible without iterating over the zillion elements that make up a production web page?,0
4399,I've gotten curious about your experiences interviewing Russians. Would you go into details please?,0
414825,Seems to be down again. I assume this is nothing I can resurrect on my own when you have intermittent Internet access like this?,0
3549,"Also, you're not really asking a question by just posting some unfinished code - you need to be more specific. Is there something you don't understand about how the code works?",0
630046,No kidding.  Perhaps you could be troubled to point out the parts you consider to be actionable as 'spam'?,0
5198,It's going to depend (to a large degree I would have thought) on the climate. Where are you?,1
629448,"Sorry, I was wondering if the are related to each other or separate organizations? Also is there a difference between North Twillingate and Twillingate?",1
957,@edA-qa mort-ora-y: Why instead of saying *I want it POD* do you not state what is it that you need? Why is it that you are so interested in having it be a POD?,0
5853,"This is hard to answer without more context - what is your threat model, your application, etc?  A general answer is at http://security.stackexchange.com/questions/1476/what-is-the-difference-in-security-between-a-vpn-and-a-ssl-connection so can you look at the answers there and either get clarity on those answers there, or ask more specific questions here?",1
5584,I hate that they give no choices for being anonymous.  Why do I have to use my real full name to sign up?,0
246630,"p.s. I'd be right that you're a supporter of corporal punishment, I presume?",0
551003,"I've created <person> to deal with the new CSD A8, deletion of blatant copyvios. Mind to take a look and tell me if there's anything wrong with it?",1
625057,"Again, why are you simply reverting wholesale and without any explanation? Would you rather the article be out of line with the policies and guidelines, among other problems?",0
342493,"Lemme just remember, who's going to be mentioned first? Snyder, or the failed projects?",0
234095,"On <url> about the Chinese sex imbalance, you accused either the OP or the first responder (me) of <url>. Could you explain why you thought either of us was advocating, opining, or recruiting, in a way that diminished the quality of the reference desk?",0
4204,"This is a big discussion (""Neil said..."") and then a small question (""Please, state the stand and then its advantages."") A better question might be ""What's the best kind of kickstand for [lifting the rear wheel / loading groceries / etc.]?""",1
125724,"Good start.  Can you add more, please?",1
318119,I am the third party; <url> was the first to dispute its use.  Why can't you describe the changes in words?,0
3131,Do you have any code we can look at? What have you tried so far that isn't working?,1
5984,"What do mean by ""theme""? a prompt theme?",0
4039,@DisgruntledGoat: Yep! (enlighten me please: are there more kinds of pageranks?),0
89254,"From my reading of the entries, the Japanese force in <url>/South <url> & the <url> appears to have been the <url>, rather than the <url>. Does that sound right?",1
5715,Depends on your preference. How much do you dislike food poisoning?,1
1506,"yes you are right I guess the problem is really whats happening around release, (I just wanted to ask if this is fine to do). Actually it's related to cocos2d before release I am making a CCAction and I have a CCSprite *sp, I am simply doing [sp runAction:anim]; while the animation is running I am releasing it, though nothing happens to the animation visually but is it right?",1
622230,"Currently, <url> is a subcategory of <url>. What would you suggest doing about this?",1
625525,You make some good points.  How do you feel about nominating the article for AfD then?,1
5392,Boolean logic.  Does that apply?,1
219171,"So, let me make sure I understand this. You think that, if we remove an image as it does not meet the NFCC, you would then be able to upload the same image, only this time, it would meet the NFCC?",0
1008,I edited my question. I know eval() evaluates a string as code but are my examples above correct?,1
6516,"Are you sure it's not a worn chain, or chain ring (or both)?",0
21,"Please specify the platform you are compiling on, and also specify the command line options to the compiler that you're using.  Is `-std=c99` one of the options, for example?",1
2234,"@Matt No it's not, because hashes are not encryption. Better would be ""Can I find the preimage for a hash?""",0
3912,"Do the squares have to be the same size? Do they have to be axis-aligned (i.e., have the same orientation as the rectangle)?",1
300127,"See my comments on the article's talk page, which is on my watchlist by the way. Be bold?",0
224928,Why is your AWB robot changing '''&amp;Oslash;''' to the letter '''xd8'''? I asked you if all computers in the World are set up to read &Oslash; ?,0
2022,"Do you have a specific question?  Or just, *""Here's my homework, please do it for me?""*",0
555331,I must be missing something here.  Would you mind clarifying for me the nature of your extensive work on <url>?,0
623290,"Further, one may ask why there is no proto-tumour-suppressor. Could it be because tumour-suppressors were discovered later, when mechanisms were better understood?",1
461888,"Yes, sorry I didn't see the discussion.  How about moving it to a subpage of <url>, say <url>?",1
288449,Hello? You going to answer this?,0
3188,Are you trying to simulate how it would look if someone pointed an ordinary movie projector at this surface? Or are you trying to adjust what you're projecting to try to cancel out the deformations in the surface?,1
184163,"In instances where there is one major usage of a name and several smaller ones it is conventional to leave the major one in the namespace and have a link in the top to the others (or to <url>. Surely 99.9% of people interested in <url> are going to be looking for the main one, so wouldn't it have made more sense to have left it there rather than making it a redirect?",0
542899,When you deleted <url> did you accidentally overlook the <person> template? Or do you have some reason for ignoring it?,0
4964,"It really depends on the specs and the quantities of your PCB. Can you let us know the approximate size of the PCB, the quantity you want, how many layers, and if there are any other unusual requirements?",1
6300,Why not just leave it in the fridge? Do you really need easy quick access to the butter?,0
1796,You *want* to see your password in your cookie? I suppose you like it when sites email you your *forgotten password* too?,0
5913,"Some clarification questions: 1) Do you want BibTeX to get the information _directly_ from the database, or are you prepared to extract it yourself in .bib format?  2) Do you already have the information in a database in a specific format and want to use only that, or would you be happy converting to another bibliographic database system?",0
5603,Looks like you've installed vmware. Did you try to disable/uninstall vmware?,0
4395,@Darin Dimitrov Can you please tell me for how long you have been using 4.0? just after it got released?,0
272220,Thanks for improving the article.  Can you add categories also?,1
619345,Thank you for your answer. What are the sources for region 4 (Australia) release dates?,1
3901,That's a straightforward formula that uses basic arithmetic operations.  What part don't you understand?,0
3177,someone? anyone?,0
3008,"I don't understand: what is P1, P2 ... ? Isn't just one process?",0
3286,"And what is your question? Surely you don't expect a solution, as then you wouldn't have been doing your homework?",0
10842,"Hey there; I saw that you took the time to edit the Valletta article, but didn't remove user Jasalf's edit. How so?",0
624023,"Firstly who are you? Secondly there seems to be a lot more people involved than just Node ue thirdly I don't care what his view is as long as his edits are neutral, which edits do you dispute?",0
4405,"Sorry, but I don't buy it. Why should we be sheep because exceptions didn't exist in PHP over a decade ago when classes were first implemented in PHP `4.something`?",1
3111,"What is your definition of a ""small change"" in the output? Edit distance (treating hashes as strings) or mathematical distance of numbers (treating hashes as integers?)",0
769,@ime Vidas JSLint is mostly telling me that I am calling functions before they are defined. Are these warnings that I should be concerned with?,1
255181,"Man, I'm discovering that Commons is lousy with copyrighted product packaging, there are ''thousands'' of them, I think. I am AWB-challenged, if I start compiling a list, perhaps you could eventually turn AWB loose on it?",0
5892,A platform for new developers to show off their stuff? Having your app hosted on a solid cloud service?,1
283751,"give me your personal opinion, is an article with citations and written in a mature manner, about shart, ever going to remain without being deleted? or will i just waste my time if i make it?",0
993,A _variable_ has scope; an _object_ has a lifetime. What exactly are you asking about?,0
474580,"Should be OK. Let me finish up what I'm doing now, and then see what needs doing. How long are you around for?",1
3717,Have you made sure that these calculations take place in code that is executed often enough to cause a performance impact?  Or do I have to post the micro-optimization lecture again?,0
1144,"You need to further explain this question to get a good answer.

Given an integer as input, what is the output that you want?",0
6555,Welcome to the site! Are the rims the same size on both bikes?,1
618607,Crossover with ''30 Days of Night''?! wow....link?,0
600633,"If you're talking about the Recycling Troll, I've never blocked him. Why do you think I have?",0
79929,Perhaps you can help me. How do I view the status of a vandalism report I've made?,1
5700,Interesting question. Are you after a theoretical discussion or is there a specific problem you're trying to solve?,1
5400,The same way anyone with a desk job stays healthy! This isn't really programmer-related?,1
3510,"@Zoozy: As Andrew asked, What led you to this problem? What are the practical uses of such a sequence?",1
